Time	Raw
22:47:18.394	553
22:47:18.394	548
22:47:18.394	487
22:47:18.394	482
22:47:18.394	358
22:47:18.425	308
22:47:18.425	393
22:47:18.425	448
22:47:18.425	292
22:47:18.425	347
22:47:18.425	531
22:47:18.457	550
22:47:18.457	439
22:47:18.457	420
22:47:18.457	297
22:47:18.457	132
22:47:18.457	96
22:47:18.457	178
22:47:18.457	100
22:47:18.457	60
22:47:18.457	187
22:47:18.457	229
22:47:18.457	81
22:47:18.457	44
22:47:18.457	96
22:47:18.457	50
22:47:18.457	61
22:47:18.457	197
22:47:18.457	182
22:47:18.457	44
22:47:18.457	136
22:47:18.457	244
22:47:18.457	188
22:47:18.457	104
22:47:18.457	50
22:47:18.488	-137
22:47:18.488	-227
22:47:18.488	-134
22:47:18.488	-120
22:47:18.488	-289
22:47:18.488	-300
22:47:18.488	-298
22:47:18.488	-329
22:47:18.488	-342
22:47:18.488	-194
22:47:18.488	-237
22:47:18.488	-378
22:47:18.488	-366
22:47:18.488	-196
22:47:18.488	-138
22:47:18.488	-43
22:47:18.488	57
22:47:18.488	-34
22:47:18.488	-286
22:47:18.488	-373
22:47:18.488	-424
22:47:18.488	-471
22:47:18.520	-397
22:47:18.520	-228
22:47:18.520	-278
22:47:18.520	-374
22:47:18.520	-280
22:47:18.520	-184
22:47:18.520	-195
22:47:18.520	-122
22:47:18.520	-71
22:47:18.520	-187
22:47:18.520	-278
22:47:18.520	-268
22:47:18.520	-315
22:47:18.520	-397
22:47:18.551	-248
22:47:18.551	-99
22:47:18.551	-104
22:47:18.551	-149
22:47:18.551	-78
22:47:18.551	-114
22:47:18.551	-120
22:47:18.551	-51
22:47:18.551	6
22:47:18.551	-65
22:47:18.551	28
22:47:18.551	166
22:47:18.551	153
22:47:18.551	49
22:47:18.551	138
22:47:18.551	169
22:47:18.582	125
22:47:18.582	140
22:47:18.582	214
22:47:18.582	148
22:47:18.582	217
22:47:18.582	409
22:47:18.582	474
22:47:18.582	410
22:47:18.582	484
22:47:18.582	540
22:47:18.582	502
22:47:18.582	554
22:47:18.582	713
22:47:18.582	707
22:47:18.613	642
22:47:18.613	773
22:47:18.613	881
22:47:18.613	821
22:47:18.613	763
22:47:18.613	785
22:47:18.613	690
22:47:18.613	672
22:47:18.613	770
22:47:18.613	772
22:47:18.613	682
22:47:18.613	826
22:47:18.613	950
22:47:18.613	875
22:47:18.613	737
22:47:18.613	738
22:47:18.643	661
22:47:18.643	586
22:47:18.643	573
22:47:18.643	562
22:47:18.643	394
22:47:18.643	438
22:47:18.643	593
22:47:18.643	583
22:47:18.643	451
22:47:18.643	436
22:47:18.643	365
22:47:18.643	298
22:47:18.643	363
22:47:18.643	473
22:47:18.675	363
22:47:18.675	296
22:47:18.675	388
22:47:18.675	393
22:47:18.675	274
22:47:18.675	289
22:47:18.675	340
22:47:18.675	230
22:47:18.675	149
22:47:18.675	217
22:47:18.675	201
22:47:18.675	160
22:47:18.675	312
22:47:18.675	371
22:47:18.675	228
22:47:18.675	98
22:47:18.675	103
22:47:18.675	21
22:47:18.675	-27
22:47:18.675	8
22:47:18.708	-3
22:47:18.708	-150
22:47:18.708	-97
22:47:18.708	4
22:47:18.708	-3
22:47:18.708	-61
22:47:18.708	42
22:47:18.708	66
22:47:18.708	50
22:47:18.708	91
22:47:18.708	156
22:47:18.739	22
22:47:18.739	-17
22:47:18.739	49
22:47:18.739	-14
22:47:18.739	-202
22:47:18.739	-202
22:47:18.739	-260
22:47:18.739	-424
22:47:18.739	-450
22:47:18.739	-350
22:47:18.739	-461
22:47:18.739	-584
22:47:18.739	-500
22:47:18.739	-396
22:47:18.739	-421
22:47:18.739	-361
22:47:18.739	-220
22:47:18.739	-234
22:47:18.739	-247
22:47:18.739	-181
22:47:18.739	-211
22:47:18.739	-328
22:47:18.739	-227
22:47:18.739	-164
22:47:18.770	-313
22:47:18.770	-475
22:47:18.770	-503
22:47:18.770	-641
22:47:18.770	-712
22:47:18.770	-602
22:47:18.770	-456
22:47:18.770	-508
22:47:18.770	-453
22:47:18.770	-354
22:47:18.801	-355
22:47:18.801	-427
22:47:18.801	-348
22:47:18.801	-360
22:47:18.801	-421
22:47:18.801	-379
22:47:18.801	-263
22:47:18.801	-360
22:47:18.801	-402
22:47:18.801	-268
22:47:18.801	-251
22:47:18.801	-407
22:47:18.801	-411
22:47:18.801	-353
22:47:18.801	-357
22:47:18.801	-291
22:47:18.801	-134
22:47:18.801	-166
22:47:18.801	-267
22:47:18.801	-118
22:47:18.833	5
22:47:18.833	-57
22:47:18.833	-102
22:47:18.833	-53
22:47:18.833	-123
22:47:18.833	-133
22:47:18.833	-9
22:47:18.833	36
22:47:18.833	-88
22:47:18.833	-9
22:47:18.864	144
22:47:18.864	172
22:47:18.864	149
22:47:18.864	273
22:47:18.864	284
22:47:18.864	272
22:47:18.864	368
22:47:18.864	500
22:47:18.864	434
22:47:18.864	499
22:47:18.864	667
22:47:18.864	710
22:47:18.864	626
22:47:18.864	666
22:47:18.864	672
22:47:18.864	642
22:47:18.864	693
22:47:18.864	801
22:47:18.864	698
22:47:18.864	634
22:47:18.864	724
22:47:18.864	725
22:47:18.864	614
22:47:18.864	675
22:47:18.896	771
22:47:18.896	659
22:47:18.896	583
22:47:18.896	634
22:47:18.896	578
22:47:18.896	456
22:47:18.896	572
22:47:18.896	668
22:47:18.896	564
22:47:18.896	408
22:47:18.929	368
22:47:18.929	236
22:47:18.929	216
22:47:18.929	346
22:47:18.929	348
22:47:18.929	75
22:47:18.929	68
22:47:18.929	281
22:47:18.929	338
22:47:18.929	192
22:47:18.929	193
22:47:18.929	149
22:47:18.929	123
22:47:18.929	200
22:47:18.929	273
22:47:18.929	98
22:47:18.929	42
22:47:18.930	141
22:47:18.930	150
22:47:18.930	25
22:47:18.930	21
22:47:18.930	-13
22:47:18.959	-141
22:47:18.959	-152
22:47:18.959	-43
22:47:18.959	-86
22:47:18.959	-132
22:47:18.959	-7
22:47:18.959	6
22:47:18.959	-131
22:47:18.991	-163
22:47:18.991	-132
22:47:18.991	-250
22:47:18.991	-270
22:47:18.991	-134
22:47:18.991	-108
22:47:18.991	-232
22:47:18.991	-154
22:47:18.991	-82
22:47:18.991	-132
22:47:18.991	-179
22:47:18.991	-124
22:47:18.991	-228
22:47:18.991	-285
22:47:18.991	-193
22:47:18.991	-132
22:47:18.991	-308
22:47:18.991	-330
22:47:18.991	-263
22:47:18.991	-282
22:47:18.991	-393
22:47:18.991	-349
22:47:19.022	-355
22:47:19.022	-397
22:47:19.022	-370
22:47:19.022	-267
22:47:19.022	-378
22:47:19.022	-427
22:47:19.022	-309
22:47:19.022	-290
22:47:19.022	-413
22:47:19.022	-376
22:47:19.022	-325
22:47:19.022	-425
22:47:19.055	-435
22:47:19.055	-306
22:47:19.055	-325
22:47:19.055	-382
22:47:19.055	-226
22:47:19.055	-131
22:47:19.055	-213
22:47:19.055	-260
22:47:19.055	-212
22:47:19.055	-299
22:47:19.055	-327
22:47:19.055	-231
22:47:19.055	-204
22:47:19.055	-324
22:47:19.055	-216
22:47:19.055	-73
22:47:19.055	-89
22:47:19.055	-183
22:47:19.087	-122
22:47:19.087	-177
22:47:19.088	-235
22:47:19.088	-168
22:47:19.088	-52
22:47:19.088	-135
22:47:19.088	-99
22:47:19.088	39
22:47:19.088	89
22:47:19.088	23
22:47:19.088	93
22:47:19.088	101
22:47:19.119	42
22:47:19.119	100
22:47:19.119	309
22:47:19.119	290
22:47:19.119	246
22:47:19.119	423
22:47:19.119	534
22:47:19.119	490
22:47:19.119	547
22:47:19.119	620
22:47:19.119	545
22:47:19.119	539
22:47:19.119	675
22:47:19.119	660
22:47:19.119	549
22:47:19.119	700
22:47:19.119	852
22:47:19.119	800
22:47:19.119	722
22:47:19.119	770
22:47:19.119	664
22:47:19.119	599
22:47:19.151	691
22:47:19.151	747
22:47:19.151	578
22:47:19.151	570
22:47:19.151	630
22:47:19.151	569
22:47:19.151	440
22:47:19.151	500
22:47:19.151	445
22:47:19.151	321
22:47:19.151	307
22:47:19.151	387
22:47:19.151	299
22:47:19.151	313
22:47:19.151	452
22:47:19.151	445
22:47:19.151	278
22:47:19.151	215
22:47:19.151	137
22:47:19.151	7
22:47:19.182	21
22:47:19.182	166
22:47:19.182	108
22:47:19.182	10
22:47:19.182	151
22:47:19.182	234
22:47:19.182	141
22:47:19.182	136
22:47:19.182	198
22:47:19.182	83
22:47:19.214	-6
22:47:19.214	60
22:47:19.214	87
22:47:19.214	-70
22:47:19.214	0
22:47:19.214	138
22:47:19.214	102
22:47:19.214	-21
22:47:19.214	-35
22:47:19.214	-138
22:47:19.214	-148
22:47:19.214	2
22:47:19.214	89
22:47:19.214	-68
22:47:19.214	-28
22:47:19.214	100
22:47:19.214	8
22:47:19.214	-154
22:47:19.214	-61
22:47:19.214	-50
22:47:19.214	-170
22:47:19.214	-187
22:47:19.246	-67
22:47:19.246	-107
22:47:19.246	-94
22:47:19.246	55
22:47:19.246	86
22:47:19.246	-42
22:47:19.246	-65
22:47:19.246	-70
22:47:19.278	-205
22:47:19.278	-293
22:47:19.278	-250
22:47:19.278	-322
22:47:19.278	-434
22:47:19.278	-310
22:47:19.278	-217
22:47:19.279	-270
22:47:19.279	-281
22:47:19.279	-210
22:47:19.279	-310
22:47:19.279	-349
22:47:19.279	-243
22:47:19.279	-222
22:47:19.279	-385
22:47:19.279	-314
22:47:19.279	-170
22:47:19.279	-169
22:47:19.279	-290
22:47:19.279	-334
22:47:19.279	-504
22:47:19.279	-629
22:47:19.310	-569
22:47:19.310	-421
22:47:19.310	-462
22:47:19.310	-396
22:47:19.310	-252
22:47:19.310	-259
22:47:19.310	-387
22:47:19.310	-343
22:47:19.310	-353
22:47:19.310	-471
22:47:19.310	-477
22:47:19.310	-358
22:47:19.341	-420
22:47:19.341	-427
22:47:19.341	-212
22:47:19.341	-154
22:47:19.341	-301
22:47:19.341	-323
22:47:19.341	-257
22:47:19.341	-329
22:47:19.341	-340
22:47:19.341	-219
22:47:19.341	-216
22:47:19.341	-326
22:47:19.341	-186
22:47:19.341	-54
22:47:19.341	-118
22:47:19.341	-170
22:47:19.341	-55
22:47:19.341	-100
22:47:19.372	-181
22:47:19.372	-147
22:47:19.372	-90
22:47:19.372	-151
22:47:19.372	24
22:47:19.373	226
22:47:19.373	262
22:47:19.373	213
22:47:19.373	282
22:47:19.373	248
22:47:19.373	196
22:47:19.373	299
22:47:19.403	516
22:47:19.403	441
22:47:19.403	421
22:47:19.403	626
22:47:19.403	731
22:47:19.403	602
22:47:19.403	600
22:47:19.403	613
22:47:19.403	547
22:47:19.404	600
22:47:19.404	739
22:47:19.404	673
22:47:19.404	614
22:47:19.404	790
22:47:19.404	880
22:47:19.404	768
22:47:19.404	663
22:47:19.404	633
22:47:19.404	487
22:47:19.404	418
22:47:19.404	480
22:47:19.404	467
22:47:19.404	368
22:47:19.435	506
22:47:19.435	632
22:47:19.435	551
22:47:19.435	371
22:47:19.435	338
22:47:19.435	230
22:47:19.435	163
22:47:19.435	218
22:47:19.435	288
22:47:19.435	150
22:47:19.435	166
22:47:19.435	294
22:47:19.435	308
22:47:19.435	212
22:47:19.435	243
22:47:19.435	195
22:47:19.435	74
22:47:19.435	48
22:47:19.435	109
22:47:19.435	-11
22:47:19.435	-76
22:47:19.435	52
22:47:19.435	92
22:47:19.435	-37
22:47:19.466	-54
22:47:19.466	-65
22:47:19.466	-215
22:47:19.466	-257
22:47:19.466	-137
22:47:19.466	-148
22:47:19.498	-228
22:47:19.498	-97
22:47:19.498	-4
22:47:19.498	-81
22:47:19.498	-141
22:47:19.498	-117
22:47:19.498	-232
22:47:19.498	-266
22:47:19.498	-153
22:47:19.498	-114
22:47:19.498	-227
22:47:19.498	-108
22:47:19.498	-22
22:47:19.498	-120
22:47:19.498	-259
22:47:19.498	-225
22:47:19.498	-296
22:47:19.498	-379
22:47:19.498	-326
22:47:19.498	-241
22:47:19.498	-361
22:47:19.498	-334
22:47:19.498	-150
22:47:19.498	-94
22:47:19.529	-201
22:47:19.529	-202
22:47:19.529	-278
22:47:19.529	-430
22:47:19.529	-476
22:47:19.529	-373
22:47:19.529	-404
22:47:19.529	-442
22:47:19.529	-285
22:47:19.529	-178
22:47:19.561	-241
22:47:19.561	-227
22:47:19.561	-152
22:47:19.561	-264
22:47:19.561	-356
22:47:19.561	-273
22:47:19.561	-238
22:47:19.561	-295
22:47:19.561	-141
22:47:19.561	-41
22:47:19.561	-135
22:47:19.561	-218
22:47:19.561	-177
22:47:19.561	-312
22:47:19.561	-411
22:47:19.561	-342
22:47:19.561	-251
22:47:19.561	-340
22:47:19.561	-235
22:47:19.561	-71
22:47:19.561	-53
22:47:19.561	-107
22:47:19.593	-43
22:47:19.593	-104
22:47:19.593	-185
22:47:19.593	-152
22:47:19.593	-27
22:47:19.593	-85
22:47:19.593	-59
22:47:19.593	106
22:47:19.593	137
22:47:19.593	1
22:47:19.593	-21
22:47:19.593	-37
22:47:19.624	-122
22:47:19.624	-78
22:47:19.624	104
22:47:19.624	129
22:47:19.624	102
22:47:19.624	277
22:47:19.624	425
22:47:19.624	417
22:47:19.624	393
22:47:19.624	416
22:47:19.624	306
22:47:19.624	267
22:47:19.625	412
22:47:19.625	519
22:47:19.625	475
22:47:19.625	626
22:47:19.625	775
22:47:19.625	770
22:47:19.657	723
22:47:19.657	803
22:47:19.657	731
22:47:19.657	650
22:47:19.657	682
22:47:19.657	742
22:47:19.657	628
22:47:19.657	678
22:47:19.657	824
22:47:19.657	795
22:47:19.657	615
22:47:19.657	586
22:47:19.688	508
22:47:19.688	385
22:47:19.688	425
22:47:19.688	578
22:47:19.688	515
22:47:19.688	488
22:47:19.688	613
22:47:19.688	628
22:47:19.688	497
22:47:19.688	480
22:47:19.688	453
22:47:19.688	272
22:47:19.688	202
22:47:19.688	285
22:47:19.688	259
22:47:19.688	151
22:47:19.688	258
22:47:19.688	352
22:47:19.719	288
22:47:19.719	216
22:47:19.719	226
22:47:19.719	101
22:47:19.719	40
22:47:19.719	85
22:47:19.719	64
22:47:19.719	-90
22:47:19.719	9
22:47:19.719	185
22:47:19.719	199
22:47:19.719	109
22:47:19.719	125
22:47:19.719	37
22:47:19.719	-41
22:47:19.719	16
22:47:19.751	140
22:47:19.751	96
22:47:19.751	119
22:47:19.751	248
22:47:19.751	249
22:47:19.751	108
22:47:19.751	108
22:47:19.751	97
22:47:19.751	-25
22:47:19.751	-62
22:47:19.751	28
22:47:19.751	-18
22:47:19.751	-39
22:47:19.751	146
22:47:19.782	219
22:47:19.782	89
22:47:19.782	1
22:47:19.782	2
22:47:19.782	-97
22:47:19.782	-130
22:47:19.782	-28
22:47:19.782	-3
22:47:19.782	-101
22:47:19.782	-7
22:47:19.782	84
22:47:19.782	17
22:47:19.782	-83
22:47:19.782	-83
22:47:19.782	-190
22:47:19.782	-249
22:47:19.814	-200
22:47:19.814	-126
22:47:19.814	-187
22:47:19.814	-68
22:47:19.814	105
22:47:19.814	102
22:47:19.814	-49
22:47:19.814	-46
22:47:19.814	-115
22:47:19.814	-260
22:47:19.814	-298
22:47:19.814	-219
22:47:19.814	-295
22:47:19.814	-305
22:47:19.846	-173
22:47:19.846	-139
22:47:19.846	-260
22:47:19.846	-293
22:47:19.846	-322
22:47:19.846	-441
22:47:19.846	-469
22:47:19.846	-385
22:47:19.878	-413
22:47:19.878	-469
22:47:19.878	-316
22:47:19.878	-221
22:47:19.878	-321
22:47:19.879	-420
22:47:19.879	-439
22:47:19.879	-572
22:47:19.879	-616
22:47:19.879	-518
22:47:19.879	-461
22:47:19.879	-540
22:47:19.879	-426
22:47:19.879	-295
22:47:19.879	-327
22:47:19.879	-418
22:47:19.879	-363
22:47:19.879	-422
22:47:19.879	-488
22:47:19.879	-434
22:47:19.879	-328
22:47:19.879	-427
22:47:19.879	-391
22:47:19.910	-227
22:47:19.910	-133
22:47:19.910	-177
22:47:19.910	-168
22:47:19.910	-263
22:47:19.910	-403
22:47:19.910	-354
22:47:19.910	-146
22:47:19.910	-131
22:47:19.910	-136
22:47:19.910	19
22:47:19.910	131
22:47:19.910	74
22:47:19.910	35
22:47:19.910	40
22:47:19.910	-2
22:47:19.910	54
22:47:19.910	202
22:47:19.910	204
22:47:19.910	140
22:47:19.910	327
22:47:19.910	518
22:47:19.910	488
22:47:19.910	437
22:47:19.941	515
22:47:19.941	483
22:47:19.941	454
22:47:19.941	516
22:47:19.941	589
22:47:19.941	537
22:47:19.941	673
22:47:19.941	781
22:47:19.941	704
22:47:19.941	568
22:47:19.973	604
22:47:19.973	537
22:47:19.973	449
22:47:19.973	475
22:47:19.973	555
22:47:19.973	437
22:47:19.973	409
22:47:19.973	536
22:47:19.973	603
22:47:19.973	518
22:47:19.973	482
22:47:19.974	424
22:47:19.974	338
22:47:19.974	338
22:47:19.974	411
22:47:19.974	324
22:47:19.974	233
22:47:19.974	358
22:47:19.974	410
22:47:19.974	293
22:47:20.005	195
22:47:20.005	178
22:47:20.005	75
22:47:20.005	27
22:47:20.005	97
22:47:20.005	83
22:47:20.005	-42
22:47:20.005	56
22:47:20.005	171
22:47:20.005	88
22:47:20.005	-36
22:47:20.005	-11
22:47:20.005	-120
22:47:20.005	-226
22:47:20.005	-189
22:47:20.005	-105
22:47:20.005	-211
22:47:20.005	-201
22:47:20.005	-103
22:47:20.005	-99
22:47:20.005	-212
22:47:20.005	-218
22:47:20.037	-333
22:47:20.037	-494
22:47:20.037	-508
22:47:20.037	-385
22:47:20.037	-442
22:47:20.038	-440
22:47:20.038	-259
22:47:20.038	-166
22:47:20.038	-266
22:47:20.038	-290
22:47:20.038	-290
22:47:20.038	-375
22:47:20.038	-382
22:47:20.038	-278
22:47:20.068	-293
22:47:20.068	-377
22:47:20.068	-281
22:47:20.068	-230
22:47:20.068	-332
22:47:20.068	-377
22:47:20.068	-316
22:47:20.068	-402
22:47:20.099	-424
22:47:20.099	-317
22:47:20.099	-289
22:47:20.099	-409
22:47:20.099	-301
22:47:20.099	-156
22:47:20.099	-162
22:47:20.099	-242
22:47:20.099	-172
22:47:20.099	-196
22:47:20.099	-236
22:47:20.100	-187
22:47:20.100	-104
22:47:20.100	-198
22:47:20.100	-137
22:47:20.100	41
22:47:20.100	72
22:47:20.100	-60
22:47:20.100	-54
22:47:20.100	-53
22:47:20.100	-123
22:47:20.100	-129
22:47:20.131	-7
22:47:20.131	-2
22:47:20.131	9
22:47:20.131	165
22:47:20.131	250
22:47:20.131	172
22:47:20.131	165
22:47:20.131	234
22:47:20.131	177
22:47:20.131	163
22:47:20.131	305
22:47:20.131	374
22:47:20.131	308
22:47:20.132	385
22:47:20.132	487
22:47:20.132	477
22:47:20.132	485
22:47:20.132	625
22:47:20.132	599
22:47:20.132	570
22:47:20.163	657
22:47:20.163	723
22:47:20.163	610
22:47:20.163	693
22:47:20.163	849
22:47:20.163	836
22:47:20.193	744
22:47:20.193	787
22:47:20.193	679
22:47:20.194	533
22:47:20.194	535
22:47:20.194	608
22:47:20.194	475
22:47:20.194	460
22:47:20.194	618
22:47:20.194	653
22:47:20.194	515
22:47:20.194	481
22:47:20.194	468
22:47:20.194	397
22:47:20.194	418
22:47:20.194	483
22:47:20.194	322
