Time	Raw
22:46:10.948	224
22:46:10.948	160
22:46:10.948	96
22:46:10.948	67
22:46:10.948	-76
22:46:10.948	-120
22:46:10.948	-45
22:46:10.948	1
22:46:10.948	-49
22:46:10.948	72
22:46:10.948	198
22:46:10.948	169
22:46:10.948	71
22:46:10.948	68
22:46:10.949	-10
22:46:10.949	-93
22:46:10.980	-106
22:46:10.980	-68
22:46:10.980	-121
22:46:10.980	4
22:46:10.980	220
22:46:10.980	278
22:46:10.980	170
22:46:10.980	117
22:46:10.980	19
22:46:10.980	-75
22:46:10.980	-49
22:46:10.980	37
22:46:11.012	10
22:46:11.012	41
22:46:11.012	212
22:46:11.012	293
22:46:11.012	211
22:46:11.012	156
22:46:11.012	134
22:46:11.012	6
22:46:11.012	-45
22:46:11.012	12
22:46:11.012	49
22:46:11.012	24
22:46:11.012	162
22:46:11.012	258
22:46:11.013	182
22:46:11.013	83
22:46:11.013	82
22:46:11.013	22
22:46:11.044	-9
22:46:11.044	0
22:46:11.044	27
22:46:11.044	-21
22:46:11.044	51
22:46:11.044	169
22:46:11.044	197
22:46:11.044	115
22:46:11.044	89
22:46:11.044	3
22:46:11.044	-70
22:46:11.044	-52
22:46:11.044	38
22:46:11.044	-11
22:46:11.044	-3
22:46:11.044	124
22:46:11.076	197
22:46:11.076	149
22:46:11.076	124
22:46:11.076	70
22:46:11.076	-25
22:46:11.076	-18
22:46:11.076	76
22:46:11.076	51
22:46:11.076	20
22:46:11.076	160
22:46:11.076	232
22:46:11.076	141
22:46:11.076	43
22:46:11.076	19
22:46:11.076	-57
22:46:11.076	-60
22:46:11.076	12
22:46:11.076	36
22:46:11.108	-52
22:46:11.108	34
22:46:11.108	164
22:46:11.108	193
22:46:11.108	130
22:46:11.108	98
22:46:11.108	1
22:46:11.108	-45
22:46:11.108	-4
22:46:11.108	40
22:46:11.109	-39
22:46:11.109	6
22:46:11.109	136
22:46:11.109	165
22:46:11.109	73
22:46:11.109	52
22:46:11.109	-9
22:46:11.109	-91
22:46:11.109	-89
22:46:11.109	-1
22:46:11.109	-26
22:46:11.109	-23
22:46:11.109	80
22:46:11.109	84
22:46:11.140	-24
22:46:11.140	-55
22:46:11.140	-60
22:46:11.140	-134
22:46:11.140	-124
22:46:11.140	-18
22:46:11.140	-4
22:46:11.140	-54
22:46:11.140	72
22:46:11.140	165
22:46:11.172	119
22:46:11.172	66
22:46:11.172	60
22:46:11.172	-26
22:46:11.172	-40
22:46:11.172	44
22:46:11.172	80
22:46:11.172	-22
22:46:11.172	4
22:46:11.172	49
22:46:11.172	25
22:46:11.172	-29
22:46:11.172	16
22:46:11.173	-8
22:46:11.173	-43
22:46:11.173	-34
22:46:11.173	-2
22:46:11.173	-56
22:46:11.173	-3
22:46:11.173	103
22:46:11.173	99
22:46:11.173	-30
22:46:11.203	-45
22:46:11.203	-26
22:46:11.203	-39
22:46:11.203	-37
22:46:11.203	17
22:46:11.203	-18
22:46:11.203	-45
22:46:11.203	28
22:46:11.203	52
22:46:11.203	-1
22:46:11.203	16
22:46:11.203	57
22:46:11.234	9
22:46:11.235	32
22:46:11.235	121
22:46:11.235	109
22:46:11.235	-21
22:46:11.235	10
22:46:11.235	58
22:46:11.235	7
22:46:11.235	-72
22:46:11.235	-56
22:46:11.235	-86
22:46:11.235	-46
22:46:11.235	69
22:46:11.235	149
22:46:11.235	54
22:46:11.235	67
22:46:11.235	145
22:46:11.235	129
22:46:11.266	23
22:46:11.282	48
22:46:11.282	52
22:46:11.282	35
22:46:11.282	73
22:46:11.282	135
22:46:11.282	23
22:46:11.282	-42
22:46:11.282	39
22:46:11.282	90
22:46:11.282	38
22:46:11.282	45
22:46:11.315	65
22:46:11.315	39
22:46:11.315	76
22:46:11.315	152
22:46:11.315	96
22:46:11.315	10
22:46:11.315	96
22:46:11.315	132
22:46:11.315	34
22:46:11.315	-11
22:46:11.315	59
22:46:11.315	51
22:46:11.315	49
22:46:11.316	101
22:46:11.316	116
22:46:11.316	9
22:46:11.316	51
22:46:11.316	97
22:46:11.316	36
22:46:11.316	-40
22:46:11.316	28
22:46:11.316	29
22:46:11.316	11
22:46:11.346	64
22:46:11.346	118
22:46:11.346	12
22:46:11.346	12
22:46:11.346	89
22:46:11.346	73
22:46:11.346	-27
22:46:11.346	-9
22:46:11.347	9
22:46:11.347	8
22:46:11.347	52
22:46:11.347	120
22:46:11.347	65
22:46:11.347	51
22:46:11.347	144
22:46:11.347	147
22:46:11.347	44
22:46:11.347	41
22:46:11.347	98
22:46:11.347	73
22:46:11.347	81
22:46:11.347	131
22:46:11.347	87
22:46:11.347	-23
22:46:11.378	25
22:46:11.378	80
22:46:11.378	16
22:46:11.378	-67
22:46:11.378	-34
22:46:11.378	-27
22:46:11.378	24
22:46:11.378	119
22:46:11.378	150
22:46:11.378	13
22:46:11.410	24
22:46:11.410	91
22:46:11.410	67
22:46:11.410	-21
22:46:11.410	1
22:46:11.410	-19
22:46:11.410	-8
22:46:11.410	80
22:46:11.410	163
22:46:11.410	32
22:46:11.410	-27
22:46:11.410	33
22:46:11.410	59
22:46:11.410	-4
22:46:11.411	8
22:46:11.411	24
22:46:11.411	-4
22:46:11.442	-5
22:46:11.442	52
22:46:11.442	4
22:46:11.442	-29
22:46:11.442	73
22:46:11.442	103
22:46:11.442	4
22:46:11.442	-22
22:46:11.443	40
22:46:11.443	3
22:46:11.443	0
22:46:11.443	71
22:46:11.443	59
22:46:11.443	-87
22:46:11.443	-72
22:46:11.443	-5
22:46:11.443	-18
22:46:11.443	-43
22:46:11.443	25
22:46:11.443	11
22:46:11.474	42
22:46:11.474	130
22:46:11.474	152
22:46:11.474	8
22:46:11.474	8
22:46:11.474	89
22:46:11.474	52
22:46:11.474	-67
22:46:11.474	-20
22:46:11.474	24
22:46:11.506	37
22:46:11.506	75
22:46:11.506	151
22:46:11.506	73
22:46:11.506	28
22:46:11.506	113
22:46:11.506	139
22:46:11.506	38
22:46:11.506	6
22:46:11.506	-2
22:46:11.506	-55
22:46:11.506	0
22:46:11.506	131
22:46:11.506	122
22:46:11.506	44
22:46:11.506	146
22:46:11.506	192
22:46:11.506	98
22:46:11.506	54
22:46:11.506	131
22:46:11.507	87
22:46:11.507	41
22:46:11.507	101
22:46:11.507	113
22:46:11.538	-33
22:46:11.538	0
22:46:11.538	102
22:46:11.538	104
22:46:11.538	34
22:46:11.538	65
22:46:11.538	22
22:46:11.538	2
22:46:11.538	55
22:46:11.538	118
22:46:11.538	25
22:46:11.570	25
22:46:11.570	99
22:46:11.570	97
22:46:11.570	37
22:46:11.570	101
22:46:11.570	98
22:46:11.570	12
22:46:11.570	32
22:46:11.570	147
22:46:11.570	85
22:46:11.570	6
22:46:11.570	84
22:46:11.570	138
22:46:11.570	85
22:46:11.570	58
22:46:11.570	49
22:46:11.570	-28
22:46:11.570	-19
22:46:11.570	73
22:46:11.570	60
22:46:11.570	-29
22:46:11.570	70
22:46:11.570	160
22:46:11.570	106
22:46:11.602	42
22:46:11.602	81
22:46:11.602	28
22:46:11.602	-33
22:46:11.602	-17
22:46:11.602	16
22:46:11.602	-69
22:46:11.602	4
22:46:11.602	97
22:46:11.602	60
22:46:11.634	-10
22:46:11.634	51
22:46:11.634	28
22:46:11.634	-13
22:46:11.634	36
22:46:11.634	147
22:46:11.634	83
22:46:11.634	52
22:46:11.634	130
22:46:11.634	153
22:46:11.634	53
22:46:11.634	44
22:46:11.634	48
22:46:11.634	-35
22:46:11.634	-40
22:46:11.634	53
22:46:11.634	28
22:46:11.634	-22
22:46:11.634	74
22:46:11.634	108
22:46:11.634	45
22:46:11.634	42
22:46:11.713	85
22:46:11.713	-2
22:46:11.713	-36
22:46:11.713	37
22:46:11.713	72
22:46:11.713	7
22:46:11.713	97
22:46:11.713	181
22:46:11.713	153
22:46:11.713	104
22:46:11.713	140
22:46:11.713	52
22:46:11.713	-34
22:46:11.713	-2
22:46:11.713	82
22:46:11.713	18
22:46:11.713	53
22:46:11.713	147
22:46:11.713	168
22:46:11.713	104
22:46:11.744	104
22:46:11.744	22
22:46:11.744	-73
22:46:11.744	-52
22:46:11.744	39
22:46:11.744	-20
22:46:11.744	-18
22:46:11.744	124
22:46:11.744	171
22:46:11.744	66
22:46:11.744	19
22:46:11.744	34
22:46:11.744	-27
22:46:11.744	-55
22:46:11.744	5
22:46:11.744	-24
22:46:11.744	-68
22:46:11.744	83
22:46:11.744	176
22:46:11.744	112
22:46:11.744	26
22:46:11.744	28
22:46:11.744	-66
22:46:11.744	-130
22:46:11.775	-87
22:46:11.775	-35
22:46:11.775	-81
22:46:11.775	27
22:46:11.775	161
22:46:11.775	139
22:46:11.775	40
22:46:11.775	53
22:46:11.775	-9
22:46:11.775	-66
22:46:11.775	-42
22:46:11.775	21
22:46:11.775	-27
22:46:11.775	40
22:46:11.775	196
22:46:11.775	196
22:46:11.807	60
22:46:11.807	32
22:46:11.807	6
22:46:11.807	-49
22:46:11.807	-28
22:46:11.807	53
22:46:11.807	20
22:46:11.807	0
22:46:11.807	152
22:46:11.807	242
22:46:11.807	176
22:46:11.807	147
22:46:11.838	115
22:46:11.838	-42
22:46:11.838	-139
22:46:11.838	-87
22:46:11.838	-22
22:46:11.838	-7
22:46:11.838	145
22:46:11.838	220
22:46:11.838	153
22:46:11.838	88
22:46:11.838	119
22:46:11.838	27
22:46:11.838	-38
22:46:11.838	4
22:46:11.838	75
22:46:11.838	12
22:46:11.838	81
22:46:11.838	199
22:46:11.838	219
22:46:11.838	144
22:46:11.838	134
22:46:11.838	52
22:46:11.868	-39
22:46:11.868	-39
22:46:11.869	18
22:46:11.869	-37
22:46:11.869	20
22:46:11.869	204
22:46:11.869	285
22:46:11.869	188
22:46:11.869	132
22:46:11.869	90
22:46:11.869	1
22:46:11.869	-10
22:46:11.869	36
22:46:11.869	3
22:46:11.869	-19
22:46:11.869	109
22:46:11.869	218
22:46:11.869	189
22:46:11.869	144
22:46:11.869	119
22:46:11.899	-9
22:46:11.899	-59
22:46:11.899	-11
22:46:11.899	25
22:46:11.899	-11
22:46:11.899	109
22:46:11.899	245
22:46:11.899	227
22:46:11.899	112
22:46:11.899	72
22:46:11.931	-30
22:46:11.931	-88
22:46:11.931	-56
22:46:11.931	8
22:46:11.931	-24
22:46:11.931	45
22:46:11.931	170
22:46:11.931	177
22:46:11.931	76
22:46:11.931	76
22:46:11.931	33
22:46:11.931	-38
22:46:11.931	-40
22:46:11.931	28
22:46:11.931	-9
22:46:11.931	-39
22:46:11.931	88
22:46:11.931	193
22:46:11.931	132
22:46:11.931	98
22:46:11.931	88
22:46:11.931	-5
22:46:11.931	-21
22:46:11.931	67
22:46:11.962	82
22:46:11.962	42
22:46:11.962	192
22:46:11.962	314
22:46:11.962	236
22:46:11.962	104
22:46:11.962	80
22:46:11.962	-5
22:46:11.962	-58
22:46:11.962	-24
22:46:11.962	23
22:46:11.962	-38
22:46:11.962	55
22:46:11.962	199
22:46:11.962	217
22:46:11.962	124
22:46:11.962	107
22:46:11.962	25
22:46:11.994	-24
22:46:11.994	25
22:46:11.994	115
22:46:11.995	58
22:46:11.995	87
22:46:11.995	219
22:46:11.995	285
22:46:11.995	218
22:46:11.995	168
22:46:11.995	83
22:46:11.995	-9
22:46:11.995	-10
22:46:11.995	74
22:46:11.995	55
22:46:11.995	7
22:46:12.026	98
22:46:12.026	169
22:46:12.026	116
22:46:12.026	74
22:46:12.026	83
22:46:12.026	19
22:46:12.026	16
22:46:12.026	99
22:46:12.026	121
22:46:12.026	51
22:46:12.026	132
22:46:12.026	213
22:46:12.026	181
22:46:12.026	102
22:46:12.026	108
22:46:12.026	60
22:46:12.026	34
22:46:12.026	54
22:46:12.026	85
22:46:12.026	-2
22:46:12.058	80
22:46:12.058	213
22:46:12.058	220
22:46:12.058	118
22:46:12.058	97
22:46:12.058	36
22:46:12.058	-46
22:46:12.058	-43
22:46:12.058	12
22:46:12.058	-39
22:46:12.090	-4
22:46:12.090	154
22:46:12.090	234
22:46:12.090	146
22:46:12.090	74
22:46:12.090	45
22:46:12.090	-34
22:46:12.090	-49
22:46:12.090	59
22:46:12.090	92
22:46:12.091	52
22:46:12.091	129
22:46:12.091	155
22:46:12.091	83
22:46:12.091	48
22:46:12.091	80
22:46:12.091	-2
22:46:12.091	-50
22:46:12.091	-5
22:46:12.091	32
22:46:12.091	-42
22:46:12.091	9
22:46:12.091	76
22:46:12.091	34
22:46:12.122	-55
22:46:12.122	-22
22:46:12.122	-26
22:46:12.122	-10
22:46:12.122	53
22:46:12.122	97
22:46:12.122	-26
22:46:12.122	-38
22:46:12.122	73
22:46:12.122	138
22:46:12.154	91
22:46:12.154	84
22:46:12.154	53
22:46:12.154	2
22:46:12.154	25
22:46:12.154	106
22:46:12.154	39
22:46:12.154	-20
22:46:12.154	88
22:46:12.154	160
22:46:12.154	87
22:46:12.154	43
22:46:12.154	67
22:46:12.154	37
22:46:12.154	67
22:46:12.154	148
22:46:12.154	128
22:46:12.154	37
22:46:12.154	128
22:46:12.154	198
22:46:12.184	147
22:46:12.184	48
22:46:12.184	49
22:46:12.184	-1
22:46:12.184	-13
22:46:12.184	22
22:46:12.184	48
22:46:12.184	-43
22:46:12.184	-7
22:46:12.184	82
22:46:12.216	82
22:46:12.216	1
22:46:12.216	34
22:46:12.216	37
22:46:12.216	21
22:46:12.216	38
22:46:12.216	92
22:46:12.216	33
22:46:12.216	35
22:46:12.216	119
22:46:12.216	123
22:46:12.216	17
22:46:12.216	6
22:46:12.216	11
22:46:12.216	-42
22:46:12.216	-37
22:46:12.216	67
22:46:12.216	44
22:46:12.216	-42
22:46:12.216	41
22:46:12.216	112
22:46:12.216	40
22:46:12.216	8
22:46:12.216	52
22:46:12.247	9
22:46:12.247	9
22:46:12.247	83
22:46:12.247	80
22:46:12.247	-27
22:46:12.247	10
22:46:12.247	60
22:46:12.247	32
22:46:12.247	-26
22:46:12.247	4
22:46:12.279	-18
22:46:12.279	-2
22:46:12.279	81
22:46:12.279	124
22:46:12.279	-25
22:46:12.279	-59
22:46:12.279	23
22:46:12.279	75
22:46:12.279	32
22:46:12.279	50
22:46:12.279	36
22:46:12.279	3
22:46:12.279	40
22:46:12.279	135
22:46:12.279	64
22:46:12.279	12
22:46:12.279	97
22:46:12.279	115
22:46:12.279	5
22:46:12.279	-26
22:46:12.280	1
22:46:12.280	-20
22:46:12.310	0
22:46:12.310	85
22:46:12.310	87
22:46:12.310	11
22:46:12.310	64
22:46:12.310	99
22:46:12.310	43
22:46:12.310	1
22:46:12.341	57
22:46:12.341	50
22:46:12.341	81
22:46:12.341	150
22:46:12.341	157
22:46:12.341	42
22:46:12.341	64
22:46:12.341	124
22:46:12.341	97
22:46:12.341	22
22:46:12.341	75
22:46:12.341	84
22:46:12.341	84
22:46:12.341	117
22:46:12.341	161
22:46:12.341	55
22:46:12.341	52
22:46:12.341	124
22:46:12.341	98
22:46:12.341	-17
22:46:12.341	10
22:46:12.341	48
22:46:12.372	6
22:46:12.372	18
22:46:12.372	77
22:46:12.372	-34
22:46:12.372	-122
22:46:12.372	2
22:46:12.372	74
22:46:12.372	0
22:46:12.372	-25
22:46:12.372	17
22:46:12.372	-18
22:46:12.372	13
22:46:12.404	116
22:46:12.404	108
22:46:12.404	4
22:46:12.404	52
22:46:12.404	89
22:46:12.404	17
22:46:12.404	-24
22:46:12.404	40
22:46:12.404	4
22:46:12.404	-9
22:46:12.404	50
22:46:12.404	85
22:46:12.404	-22
22:46:12.404	3
22:46:12.404	71
22:46:12.435	42
22:46:12.435	-38
22:46:12.435	7
22:46:12.435	-6
22:46:12.435	-38
22:46:12.435	18
22:46:12.435	135
22:46:12.435	73
22:46:12.435	36
22:46:12.435	106
22:46:12.435	101
22:46:12.435	6
22:46:12.435	13
22:46:12.435	29
22:46:12.435	-3
22:46:12.435	61
22:46:12.435	168
22:46:12.435	85
22:46:12.435	-22
22:46:12.435	75
22:46:12.435	144
22:46:12.436	84
22:46:12.436	57
22:46:12.467	97
22:46:12.467	26
22:46:12.467	25
22:46:12.467	117
22:46:12.467	128
22:46:12.467	-17
22:46:12.467	-8
22:46:12.467	40
22:46:12.467	19
22:46:12.467	-35
22:46:12.499	-3
22:46:12.499	-42
22:46:12.499	-38
22:46:12.499	56
22:46:12.499	148
22:46:12.499	57
22:46:12.499	65
22:46:12.499	154
22:46:12.499	164
22:46:12.499	81
22:46:12.499	100
22:46:12.499	106
22:46:12.499	60
22:46:12.499	50
22:46:12.499	96
22:46:12.499	22
22:46:12.499	-3
22:46:12.499	115
22:46:12.499	171
22:46:12.499	100
22:46:12.531	80
22:46:12.531	90
22:46:12.531	25
22:46:12.531	28
22:46:12.531	123
22:46:12.531	136
22:46:12.531	74
22:46:12.531	161
22:46:12.531	186
22:46:12.531	90
22:46:12.562	11
22:46:12.562	28
22:46:12.562	-33
22:46:12.562	-46
22:46:12.562	9
22:46:12.562	42
22:46:12.562	-38
22:46:12.562	35
22:46:12.562	128
22:46:12.562	114
22:46:12.562	32
22:46:12.562	70
22:46:12.562	49
22:46:12.562	-4
22:46:12.562	12
22:46:12.562	42
22:46:12.562	-84
22:46:12.562	-101
22:46:12.562	10
22:46:12.562	49
22:46:12.562	-27
22:46:12.562	-10
22:46:12.563	-7
22:46:12.563	-89
22:46:12.594	-88
22:46:12.594	22
22:46:12.594	-1
22:46:12.594	-52
22:46:12.594	55
22:46:12.594	115
22:46:12.594	40
22:46:12.594	8
22:46:12.594	35
22:46:12.594	-26
22:46:12.625	-4
22:46:12.625	99
22:46:12.625	105
22:46:12.625	-19
22:46:12.625	32
22:46:12.625	120
22:46:12.625	98
22:46:12.625	26
22:46:12.625	55
22:46:12.625	6
22:46:12.625	-9
22:46:12.625	44
22:46:12.625	80
22:46:12.625	-23
22:46:12.625	37
22:46:12.625	135
22:46:12.625	133
22:46:12.625	67
22:46:12.626	102
22:46:12.626	28
22:46:12.626	-69
22:46:12.626	-58
22:46:12.657	42
22:46:12.657	0
22:46:12.657	3
22:46:12.657	118
22:46:12.657	150
22:46:12.657	71
22:46:12.657	61
22:46:12.657	42
22:46:12.657	-50
22:46:12.657	-57
22:46:12.657	36
22:46:12.657	24
22:46:12.690	-30
22:46:12.690	100
22:46:12.690	194
22:46:12.690	135
22:46:12.690	83
22:46:12.690	99
22:46:12.690	-10
22:46:12.690	-65
22:46:12.690	11
22:46:12.690	61
22:46:12.690	-3
22:46:12.690	96
22:46:12.690	189
22:46:12.690	155
22:46:12.690	76
22:46:12.690	99
22:46:12.690	2
22:46:12.690	-55
22:46:12.690	13
22:46:12.721	108
22:46:12.721	35
22:46:12.721	34
22:46:12.721	123
22:46:12.721	147
22:46:12.721	64
22:46:12.721	71
22:46:12.721	48
22:46:12.721	-21
22:46:12.721	-11
22:46:12.721	66
22:46:12.721	9
22:46:12.752	-12
22:46:12.752	124
22:46:12.752	202
22:46:12.752	137
22:46:12.752	112
22:46:12.752	122
22:46:12.752	27
22:46:12.752	-14
22:46:12.752	27
22:46:12.752	24
22:46:12.752	-18
22:46:12.752	105
22:46:12.752	189
22:46:12.752	125
22:46:12.752	43
22:46:12.752	51
22:46:12.752	-24
22:46:12.752	-42
22:46:12.783	32
22:46:12.783	75
22:46:12.783	-13
22:46:12.783	66
22:46:12.814	186
22:46:12.814	180
22:46:12.814	60
22:46:12.814	32
22:46:12.814	-29
22:46:12.814	-100
22:46:12.814	-75
22:46:12.814	7
22:46:12.814	-66
22:46:12.814	-40
22:46:12.814	115
22:46:12.814	181
22:46:12.814	102
22:46:12.814	82
22:46:12.814	51
22:46:12.814	-52
22:46:12.814	-75
22:46:12.814	1
22:46:12.814	-18
22:46:12.814	-39
22:46:12.814	109
22:46:12.814	217
22:46:12.814	162
22:46:12.814	99
22:46:12.846	65
22:46:12.846	-66
22:46:12.846	-108
22:46:12.846	-26
22:46:12.846	12
22:46:12.846	-37
22:46:12.846	67
22:46:12.846	154
22:46:12.846	92
22:46:12.846	13
22:46:12.846	53
22:46:12.846	-5
22:46:12.846	-59
22:46:12.846	-45
22:46:12.846	-3
22:46:12.846	-45
22:46:12.846	49
22:46:12.846	169
22:46:12.877	157
22:46:12.877	53
22:46:12.877	64
22:46:12.877	33
22:46:12.877	4
22:46:12.877	27
22:46:12.877	81
22:46:12.877	7
22:46:12.877	3
22:46:12.877	137
22:46:12.877	201
22:46:12.877	129
22:46:12.877	75
22:46:12.877	43
22:46:12.877	-28
22:46:12.877	-38
22:46:12.877	22
22:46:12.877	11
22:46:12.877	-27
22:46:12.877	96
22:46:12.877	199
22:46:12.877	170
22:46:12.925	130
22:46:12.925	103
22:46:12.925	-38
22:46:12.925	-93
22:46:12.925	-8
22:46:12.925	77
22:46:12.925	7
22:46:12.925	58
22:46:12.925	144
22:46:12.925	119
22:46:12.925	57
22:46:12.925	97
22:46:12.925	23
22:46:12.925	-51
22:46:12.925	-45
22:46:12.925	-12
22:46:12.925	-76
22:46:12.925	-6
22:46:12.925	146
22:46:12.925	194
22:46:12.925	89
22:46:12.925	39
22:46:12.958	5
22:46:12.958	-55
22:46:12.958	-60
22:46:12.958	4
22:46:12.958	-33
22:46:12.958	-51
22:46:12.958	121
22:46:12.958	234
22:46:12.958	144
22:46:12.958	60
22:46:12.958	52
22:46:12.958	-36
22:46:12.958	-61
22:46:12.958	12
22:46:12.958	25
22:46:12.958	-24
22:46:12.958	84
22:46:12.958	173
22:46:12.958	131
22:46:12.958	37
22:46:12.990	38
22:46:12.990	-34
22:46:12.990	-76
22:46:12.990	-33
22:46:12.990	1
22:46:12.990	-55
22:46:12.990	22
22:46:12.990	107
22:46:12.990	75
22:46:12.990	-12
22:46:13.022	19
22:46:13.022	-2
22:46:13.022	-55
22:46:13.022	-33
22:46:13.022	57
22:46:13.022	25
22:46:13.022	28
22:46:13.022	134
22:46:13.022	184
22:46:13.022	129
22:46:13.022	115
22:46:13.022	82
22:46:13.022	-2
22:46:13.022	-18
22:46:13.022	44
22:46:13.022	41
22:46:13.022	12
22:46:13.022	121
22:46:13.022	200
22:46:13.022	155
22:46:13.022	80
22:46:13.022	40
22:46:13.022	-70
22:46:13.022	-74
22:46:13.054	25
22:46:13.054	52
22:46:13.054	-43
22:46:13.054	37
22:46:13.054	133
22:46:13.054	98
22:46:13.054	12
22:46:13.054	24
22:46:13.054	-29
22:46:13.054	-41
22:46:13.085	5
22:46:13.085	42
22:46:13.085	-65
22:46:13.085	-42
22:46:13.085	87
22:46:13.085	153
22:46:13.085	99
22:46:13.085	84
22:46:13.085	39
22:46:13.085	-43
22:46:13.085	-38
22:46:13.085	70
22:46:13.085	66
22:46:13.085	57
22:46:13.085	162
22:46:13.086	203
22:46:13.086	116
22:46:13.086	64
22:46:13.086	40
22:46:13.086	-53
22:46:13.086	-72
22:46:13.086	19
22:46:13.086	44
22:46:13.086	-20
22:46:13.117	49
22:46:13.117	114
22:46:13.149	61
22:46:13.149	9
22:46:13.149	52
22:46:13.149	5
22:46:13.149	-20
22:46:13.149	22
22:46:13.149	70
22:46:13.149	4
22:46:13.149	73
22:46:13.149	167
22:46:13.149	162
22:46:13.149	88
22:46:13.149	108
22:46:13.149	84
22:46:13.149	40
22:46:13.149	42
22:46:13.149	83
22:46:13.149	1
22:46:13.149	17
22:46:13.150	138
22:46:13.181	171
22:46:13.181	88
22:46:13.181	71
22:46:13.181	48
22:46:13.181	6
22:46:13.181	36
22:46:13.181	129
22:46:13.181	84
22:46:13.181	27
22:46:13.181	123
22:46:13.181	168
22:46:13.181	91
22:46:13.181	48
22:46:13.181	55
22:46:13.181	-17
22:46:13.181	-14
22:46:13.181	75
22:46:13.181	73
22:46:13.181	-5
22:46:13.213	82
22:46:13.213	161
22:46:13.213	107
22:46:13.213	12
22:46:13.213	43
22:46:13.213	11
22:46:13.213	-9
22:46:13.213	38
22:46:13.213	91
22:46:13.213	-8
22:46:13.213	20
22:46:13.213	121
22:46:13.213	114
22:46:13.213	11
22:46:13.213	27
22:46:13.213	9
22:46:13.213	-24
22:46:13.213	22
22:46:13.213	115
22:46:13.213	34
22:46:13.213	-7
22:46:13.213	85
22:46:13.245	124
22:46:13.245	65
22:46:13.245	70
22:46:13.245	70
22:46:13.245	-17
22:46:13.245	-24
22:46:13.245	51
22:46:13.245	25
22:46:13.245	-39
22:46:13.245	72
22:46:13.245	117
22:46:13.245	9
22:46:13.276	-49
22:46:13.277	8
